SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,ExterQual,TotalBsmtSF,1stFlrSF,KitchenQual,BsmtQual
84000,4,845,1.0,290.0,0.0,0.0,845,0.0,0.0
139500,5,1049,1.0,266.0,4.0,1049.0,1049,4.0,4.0
131000,5,1716,1.0,281.0,0.0,768.0,1148,0.0,0.0
105000,6,1258,1.0,280.0,0.0,560.0,698,0.0,0.0
108000,4,1510,1.0,296.0,0.0,755.0,755,0.0,0.0
162000,7,1061,2.0,462.0,4.0,1054.0,1061,4.0,4.0
156500,6,1338,2.0,576.0,4.0,520.0,1338,4.0,4.0
316600,8,2132,2.0,612.0,4.0,1496.0,1496,4.0,4.0
271900,7,2196,3.0,701.0,4.0,2158.0,2196,4.0,4.0
213000,7,1775,2.0,425.0,4.0,740.0,1006,4.0,4.0
239900,7,1879,2.0,473.0,4.0,1079.0,1079,4.0,4.0
239500,8,2020,2.0,466.0,4.0,1128.0,1142,4.0,4.0
131000,5,2016,2.0,576.0,4.0,0.0,1288,0.0,0.0
118964,5,1535,2.0,410.0,0.0,0.0,1535,0.0,0.0
153337,5,1224,2.0,528.0,0.0,1086.0,1224,0.0,4.0
147983,5,2228,2.0,720.0,0.0,0.0,1114,0.0,0.0
118858,5,1535,2.0,400.0,0.0,0.0,1535,0.0,0.0
118858,5,1535,2.0,400.0,0.0,0.0,1535,0.0,0.0
142953,5,2240,2.0,528.0,0.0,0.0,1120,0.0,0.0
148325,5,1229,2.0,672.0,0.0,1094.0,1229,4.0,4.0
113722,5,1513,2.0,400.0,0.0,0.0,1513,0.0,0.0
269500,7,2787,4.0,820.0,0.0,1168.0,1168,0.0,5.0
269500,7,2787,4.0,820.0,0.0,1168.0,1168,0.0,5.0
269500,7,2787,4.0,820.0,0.0,1168.0,1168,0.0,5.0
323262,9,1680,3.0,1138.0,5.0,1555.0,1680,5.0,5.0
297000,8,1718,3.0,826.0,4.0,1705.0,1718,4.0,5.0
295493,8,1630,3.0,860.0,4.0,1622.0,1630,5.0,5.0
332000,9,1720,3.0,846.0,5.0,1720.0,1720,5.0,5.0
239900,8,1468,3.0,904.0,4.0,1468.0,1468,4.0,4.0
212000,8,1768,2.0,578.0,4.0,866.0,866,4.0,4.0
272500,8,1838,2.0,524.0,4.0,1838.0,1838,4.0,5.0
239000,9,1800,2.0,702.0,4.0,1800.0,1800,5.0,5.0
220000,7,1604,2.0,660.0,4.0,1604.0,1604,4.0,4.0
200000,7,1290,2.0,662.0,4.0,1282.0,1290,4.0,4.0
221800,8,1254,3.0,810.0,4.0,1254.0,1254,4.0,4.0
194500,7,1232,2.0,632.0,4.0,1232.0,1232,4.0,4.0
237000,8,1498,3.0,844.0,4.0,1498.0,1498,4.0,5.0
173000,6,1422,2.0,440.0,4.0,704.0,704,4.0,4.0
275000,7,1644,2.0,569.0,4.0,1518.0,1644,4.0,4.0
233500,7,1759,2.0,525.0,4.0,1449.0,944,4.0,4.0
185000,5,2126,2.0,538.0,0.0,1013.0,1160,0.0,0.0
152000,5,1040,2.0,576.0,0.0,1040.0,1040,4.0,4.0
143000,5,990,1.0,440.0,0.0,990.0,990,0.0,0.0
231500,6,1764,2.0,470.0,0.0,928.0,928,4.0,4.0
212000,7,1661,2.0,550.0,4.0,799.0,827,4.0,4.0
207000,7,1463,2.0,539.0,0.0,1463.0,1463,0.0,4.0
145000,5,1097,2.0,672.0,0.0,1097.0,1097,0.0,4.0
138000,5,990,2.0,480.0,0.0,990.0,990,0.0,4.0
197900,7,1779,2.0,546.0,0.0,866.0,866,4.0,4.0
204000,7,1501,2.0,577.0,4.0,1490.0,1501,4.0,4.0
192000,7,1431,2.0,666.0,4.0,1431.0,1431,4.0,4.0
200000,6,1772,2.0,492.0,0.0,928.0,928,0.0,4.0
195000,7,1660,2.0,493.0,4.0,831.0,831,4.0,4.0
227000,7,1573,2.0,544.0,4.0,1573.0,1573,4.0,4.0
230000,7,1840,2.0,622.0,4.0,944.0,944,4.0,4.0
187100,7,1430,2.0,605.0,4.0,1413.0,1430,4.0,4.0
203000,7,1444,2.0,577.0,4.0,1431.0,1444,4.0,4.0
201000,7,1492,2.0,608.0,4.0,1492.0,1492,4.0,4.0
124000,5,1040,0.0,0.0,0.0,1040.0,1040,0.0,4.0
140000,5,907,1.0,343.0,0.0,907.0,907,0.0,4.0
134900,5,914,2.0,444.0,0.0,914.0,914,0.0,0.0
150500,5,1040,2.0,484.0,0.0,1040.0,1040,4.0,4.0
136500,5,864,1.0,336.0,4.0,864.0,864,0.0,0.0
143500,5,1268,1.0,252.0,0.0,1268.0,1268,4.0,4.0
133500,5,864,1.0,338.0,0.0,864.0,864,0.0,0.0
123000,5,894,2.0,600.0,0.0,894.0,894,0.0,0.0
133900,5,768,1.0,396.0,0.0,768.0,768,0.0,4.0
133000,5,768,2.0,396.0,0.0,768.0,768,0.0,4.0
250000,7,1611,3.0,1231.0,4.0,1569.0,1611,4.0,4.0
254750,8,2184,2.0,570.0,4.0,1068.0,1068,4.0,4.0
236500,8,1788,2.0,522.0,4.0,1753.0,1788,5.0,4.0
261500,8,1872,2.0,531.0,4.0,1299.0,1299,5.0,4.0
313000,9,2153,3.0,736.0,4.0,1440.0,1476,5.0,5.0
198500,7,1725,2.0,550.0,4.0,840.0,840,4.0,4.0
211000,7,1870,2.0,608.0,4.0,944.0,944,4.0,4.0
220000,8,1513,2.0,521.0,4.0,1462.0,1513,4.0,4.0
203000,7,1504,2.0,478.0,4.0,1504.0,1504,4.0,4.0
279500,8,1828,2.0,523.0,4.0,1822.0,1828,4.0,5.0
210000,7,1417,2.0,511.0,4.0,1417.0,1417,4.0,4.0
219500,7,2034,2.0,645.0,0.0,1057.0,1057,4.0,4.0
191000,7,1716,2.0,512.0,4.0,880.0,909,4.0,4.0
178000,7,1212,2.0,573.0,4.0,1212.0,1212,4.0,4.0
213000,7,1630,2.0,451.0,4.0,1630.0,1630,4.0,4.0
144000,6,848,2.0,420.0,4.0,848.0,848,4.0,4.0
140000,6,848,2.0,420.0,4.0,848.0,848,4.0,4.0
293200,8,1602,3.0,810.0,4.0,1578.0,1602,4.0,4.0
190000,7,1728,2.0,572.0,4.0,864.0,864,4.0,4.0
190000,7,1500,2.0,570.0,4.0,1500.0,1500,4.0,4.0
173500,6,1476,2.0,540.0,4.0,738.0,738,4.0,4.0
170000,6,1396,2.0,440.0,4.0,608.0,608,4.0,4.0
108000,4,1126,2.0,520.0,0.0,0.0,1126,4.0,0.0
167000,5,1486,2.0,480.0,0.0,1486.0,1486,0.0,0.0
100000,4,816,1.0,288.0,0.0,816.0,816,0.0,0.0
198500,7,1922,2.0,672.0,4.0,0.0,495,4.0,0.0
159500,6,1426,2.0,440.0,0.0,690.0,698,0.0,0.0
127000,4,1149,1.0,544.0,0.0,1014.0,1149,0.0,0.0
125000,6,1125,1.0,352.0,0.0,1041.0,1125,0.0,0.0
320000,9,1698,3.0,768.0,5.0,1698.0,1698,5.0,5.0
145500,6,1072,2.0,525.0,0.0,547.0,1072,0.0,4.0
118000,5,698,0.0,0.0,0.0,698.0,698,0.0,0.0
85000,4,876,1.0,320.0,0.0,876.0,876,0.0,0.0
120000,5,1368,1.0,195.0,0.0,1078.0,1368,0.0,2.0
98000,4,1529,1.0,240.0,0.0,0.0,1088,0.0,0.0
99900,5,864,0.0,0.0,0.0,864.0,864,0.0,2.0
82000,3,944,2.0,528.0,0.0,0.0,944,2.0,0.0
119900,5,1678,0.0,0.0,0.0,1678.0,1678,0.0,0.0
103500,5,1560,1.0,313.0,0.0,1150.0,1560,0.0,0.0
112000,4,960,1.0,288.0,0.0,672.0,960,0.0,0.0
110000,6,1196,2.0,528.0,0.0,684.0,684,4.0,0.0
122000,5,1298,1.0,256.0,0.0,720.0,854,0.0,0.0
117000,5,1604,2.0,660.0,0.0,984.0,984,0.0,0.0
160000,5,1268,1.0,250.0,0.0,832.0,832,0.0,0.0
159434,5,1520,1.0,281.0,0.0,793.0,848,0.0,0.0
60000,2,438,1.0,246.0,0.0,290.0,438,2.0,0.0
139500,6,1489,1.0,240.0,0.0,778.0,944,0.0,0.0
197000,7,3082,2.0,672.0,0.0,824.0,1687,0.0,0.0
105000,6,1242,1.0,180.0,0.0,583.0,647,0.0,0.0
135000,4,1981,2.0,576.0,0.0,1122.0,1328,4.0,0.0
147500,6,1232,2.0,440.0,4.0,816.0,1232,4.0,0.0
137450,6,1608,1.0,216.0,0.0,976.0,1160,4.0,0.0
155000,7,1135,2.0,576.0,4.0,560.0,575,4.0,4.0
177000,6,1913,2.0,342.0,0.0,896.0,1172,0.0,0.0
145000,7,1477,1.0,216.0,0.0,861.0,877,0.0,0.0
137000,7,1228,1.0,215.0,0.0,600.0,628,0.0,0.0
234000,7,2080,1.0,282.0,4.0,1276.0,1276,4.0,4.0
205000,5,1567,2.0,440.0,0.0,840.0,840,0.0,0.0
177500,6,1494,1.0,213.0,0.0,771.0,753,4.0,0.0
160000,5,1308,1.0,256.0,4.0,728.0,976,0.0,0.0
155000,5,1273,1.0,307.0,0.0,1273.0,1273,0.0,0.0
163500,5,964,2.0,432.0,0.0,876.0,964,0.0,4.0
154900,5,1343,1.0,186.0,0.0,731.0,820,0.0,0.0
205000,7,2480,2.0,400.0,0.0,920.0,1240,0.0,0.0
144800,5,1112,1.0,390.0,0.0,1112.0,1112,0.0,0.0
174500,7,1564,1.0,234.0,0.0,704.0,860,2.0,0.0
193000,6,1561,2.0,463.0,0.0,1561.0,1561,0.0,0.0
158000,5,1523,1.0,295.0,0.0,1067.0,986,2.0,0.0
158500,6,1152,1.0,300.0,0.0,1092.0,1152,4.0,0.0
224000,6,1906,2.0,576.0,0.0,1310.0,1906,0.0,0.0
115000,6,1032,2.0,452.0,0.0,516.0,516,0.0,0.0
137000,6,1229,2.0,462.0,0.0,561.0,561,4.0,4.0
121000,6,1229,2.0,462.0,0.0,561.0,561,0.0,4.0
124000,6,1229,2.0,462.0,0.0,561.0,561,0.0,4.0
208000,6,1982,2.0,501.0,0.0,572.0,1182,0.0,0.0
315000,7,2365,2.0,551.0,4.0,1803.0,2365,5.0,4.0
222000,6,1680,2.0,540.0,4.0,880.0,1680,4.0,4.0
147000,5,1344,1.0,468.0,0.0,672.0,672,0.0,0.0
123000,5,2168,2.0,576.0,0.0,760.0,928,4.0,0.0
78000,5,1192,1.0,189.0,0.0,596.0,596,0.0,0.0
85000,3,1526,0.0,0.0,2.0,1013.0,1013,2.0,0.0
75000,4,572,1.0,200.0,0.0,572.0,572,0.0,0.0
230000,8,1648,2.0,482.0,5.0,1596.0,1648,5.0,5.0
57625,2,810,1.0,280.0,2.0,0.0,810,0.0,0.0
251000,8,2052,3.0,642.0,4.0,1107.0,1040,4.0,4.0
239686,7,2149,2.0,670.0,4.0,1434.0,1518,4.0,5.0
240000,7,1710,2.0,550.0,4.0,1710.0,1710,4.0,5.0
215000,6,1961,2.0,560.0,0.0,804.0,804,4.0,5.0
156450,6,926,1.0,351.0,0.0,902.0,926,0.0,0.0
173000,6,1287,2.0,541.0,0.0,957.0,1287,0.0,4.0
126000,5,1734,2.0,539.0,0.0,0.0,1302,4.0,0.0
173000,7,1217,2.0,497.0,0.0,1188.0,1217,4.0,4.0
152000,5,1595,2.0,672.0,0.0,1582.0,1595,0.0,4.0
137500,6,1344,2.0,525.0,0.0,819.0,1344,4.0,0.0
375000,7,2036,2.0,513.0,0.0,2136.0,2036,0.0,4.0
315500,9,1620,3.0,912.0,4.0,1620.0,1620,5.0,5.0
224500,7,1692,2.0,650.0,0.0,846.0,846,4.0,5.0
410000,9,2036,3.0,780.0,5.0,2190.0,2036,5.0,5.0
316500,9,1641,3.0,885.0,5.0,1641.0,1641,5.0,5.0
201000,8,1466,3.0,610.0,4.0,1466.0,1466,4.0,4.0
175000,6,1412,2.0,576.0,0.0,1392.0,1412,4.0,4.0
204000,6,2237,2.0,440.0,0.0,712.0,1375,4.0,4.0
213500,7,1479,2.0,578.0,0.0,1645.0,1479,4.0,4.0
220000,8,1296,2.0,471.0,4.0,1267.0,1296,4.0,5.0
170000,7,2014,2.0,486.0,4.0,912.0,1072,4.0,4.0
315000,9,1838,3.0,765.0,5.0,1838.0,1838,5.0,5.0
425000,9,1978,3.0,920.0,5.0,1978.0,1978,5.0,5.0
139500,5,1008,1.0,384.0,0.0,1008.0,1008,4.0,0.0
115000,5,1771,2.0,336.0,0.0,0.0,1771,0.0,0.0
162000,6,1204,2.0,412.0,0.0,1204.0,1204,0.0,5.0
165000,6,1224,2.0,402.0,0.0,1224.0,1224,0.0,5.0
91000,4,988,1.0,297.0,0.0,462.0,526,0.0,4.0
130000,5,874,1.0,288.0,0.0,864.0,874,0.0,0.0
86000,4,630,1.0,286.0,0.0,630.0,630,4.0,4.0
160000,5,1404,2.0,504.0,0.0,1188.0,1404,0.0,0.0
80000,4,630,1.0,286.0,0.0,630.0,630,0.0,4.0
97000,4,1344,0.0,0.0,0.0,546.0,798,0.0,0.0
88000,4,1092,1.0,286.0,0.0,546.0,546,0.0,0.0
131900,5,796,1.0,336.0,0.0,796.0,796,0.0,4.0
131250,6,1091,1.0,429.0,0.0,384.0,1091,0.0,4.0
165500,5,1110,2.0,602.0,0.0,1097.0,1110,4.0,4.0
112000,5,833,0.0,0.0,0.0,833.0,833,0.0,0.0
149000,5,883,2.0,698.0,0.0,828.0,883,0.0,4.0
143000,5,1362,2.0,480.0,0.0,796.0,796,0.0,4.0
130000,5,1287,2.0,440.0,0.0,624.0,624,0.0,4.0
196000,6,1567,2.0,714.0,0.0,1567.0,1567,4.0,0.0
173000,5,1632,2.0,898.0,4.0,784.0,784,0.0,0.0
176500,6,1414,2.0,601.0,5.0,1184.0,1414,0.0,4.0
237500,6,2117,2.0,550.0,0.0,1205.0,2117,0.0,0.0
206900,6,2112,2.0,576.0,0.0,952.0,1092,0.0,2.0
187500,6,1604,2.0,470.0,0.0,926.0,926,0.0,0.0
165000,6,1470,2.0,420.0,0.0,680.0,680,0.0,4.0
195500,6,1604,2.0,472.0,0.0,926.0,926,0.0,4.0
192000,6,1638,2.0,472.0,0.0,943.0,943,0.0,4.0
173000,6,1636,2.0,386.0,0.0,916.0,916,0.0,4.0
177900,5,1384,2.0,404.0,4.0,1348.0,1384,4.0,4.0
175000,7,1446,2.0,406.0,0.0,729.0,729,0.0,4.0
286000,8,1593,2.0,682.0,4.0,1593.0,1593,5.0,5.0
247900,8,1682,2.0,528.0,4.0,1664.0,1682,4.0,5.0
180000,8,1337,2.0,462.0,4.0,1337.0,1337,4.0,4.0
180000,8,1280,2.0,506.0,4.0,1280.0,1280,4.0,4.0
181000,6,1604,2.0,470.0,0.0,926.0,926,0.0,4.0
183000,6,1633,2.0,460.0,0.0,932.0,932,0.0,4.0
188000,6,1658,2.0,431.0,0.0,773.0,773,0.0,4.0
194500,7,1895,2.0,409.0,4.0,712.0,1086,4.0,4.0
185000,6,1709,2.0,416.0,0.0,836.0,851,4.0,4.0
189000,8,1228,2.0,472.0,4.0,1228.0,1228,4.0,4.0
188500,8,1337,2.0,462.0,4.0,1337.0,1337,4.0,4.0
355000,8,2500,3.0,683.0,4.0,1168.0,1168,5.0,5.0
325000,9,2504,3.0,656.0,4.0,1122.0,1134,5.0,4.0
387000,9,1884,3.0,670.0,5.0,1884.0,1884,5.0,5.0
115000,6,1474,2.0,495.0,0.0,1632.0,1474,0.0,0.0
334000,9,1710,2.0,557.0,5.0,1710.0,1710,5.0,5.0
133000,6,1488,2.0,738.0,0.0,1488.0,1488,0.0,0.0
215000,7,2093,2.0,542.0,0.0,791.0,1236,0.0,4.0
226500,7,1688,2.0,528.0,4.0,1675.0,1688,5.0,4.0
175500,6,1422,2.0,576.0,0.0,1422.0,1422,4.0,4.0
181900,7,1260,2.0,598.0,4.0,1260.0,1260,0.0,4.0
235000,7,2064,2.0,550.0,4.0,2048.0,2064,4.0,4.0
220000,7,1782,2.0,551.0,4.0,1782.0,1782,4.0,4.0
272000,6,2872,2.0,619.0,0.0,1330.0,1542,0.0,4.0
161000,6,1211,2.0,461.0,0.0,1211.0,1211,4.0,4.0
175000,5,1126,2.0,540.0,0.0,1126.0,1126,5.0,4.0
185000,7,2044,2.0,489.0,0.0,738.0,1277,0.0,4.0
146900,5,1308,2.0,484.0,0.0,720.0,720,0.0,0.0
292500,7,2840,4.0,1314.0,4.0,1420.0,1420,4.0,4.0
180000,6,1523,2.0,478.0,0.0,1193.0,1523,0.0,4.0
159900,6,1444,2.0,473.0,0.0,1444.0,1444,0.0,0.0
205000,7,1964,2.0,483.0,0.0,803.0,1098,0.0,0.0
157000,5,1178,2.0,439.0,0.0,1176.0,1178,4.0,4.0
306000,8,2340,3.0,787.0,4.0,1236.0,1236,4.0,4.0
133000,5,1792,2.0,480.0,0.0,896.0,896,0.0,4.0
151000,6,1054,2.0,460.0,0.0,1054.0,1054,0.0,4.0
111900,4,936,1.0,288.0,0.0,936.0,936,0.0,4.0
123000,5,864,2.0,576.0,0.0,864.0,864,0.0,4.0
111250,4,864,2.0,576.0,0.0,864.0,864,0.0,0.0
181000,6,1337,2.0,511.0,4.0,1405.0,1337,4.0,4.0
103400,6,987,1.0,264.0,0.0,483.0,483,0.0,0.0
100000,6,987,1.0,264.0,0.0,483.0,483,0.0,0.0
100500,6,987,1.0,352.0,0.0,483.0,483,0.0,0.0
106000,6,987,1.0,280.0,0.0,483.0,483,0.0,0.0
85400,6,987,1.0,264.0,0.0,483.0,483,0.0,0.0
89500,6,987,1.0,264.0,0.0,483.0,483,0.0,0.0
111750,5,1302,1.0,264.0,0.0,630.0,630,0.0,0.0
140000,6,1069,2.0,440.0,0.0,1069.0,1069,0.0,4.0
143000,6,1456,2.0,460.0,0.0,855.0,855,0.0,4.0
148500,7,1055,2.0,440.0,0.0,1055.0,1055,0.0,4.0
110000,5,892,1.0,264.0,0.0,864.0,892,0.0,0.0
394617,8,1932,3.0,774.0,5.0,1932.0,1932,5.0,5.0
426000,10,2332,3.0,846.0,5.0,1682.0,1742,5.0,5.0
385000,10,2084,3.0,1220.0,5.0,2078.0,2084,5.0,5.0
446261,9,2713,3.0,858.0,5.0,1452.0,1476,5.0,5.0
317500,8,1582,3.0,905.0,4.0,1582.0,1582,4.0,5.0
372402,8,1710,3.0,866.0,4.0,1710.0,1710,4.0,5.0
417500,8,2464,3.0,650.0,4.0,2418.0,2464,5.0,5.0
383000,9,1950,3.0,706.0,5.0,1950.0,1950,5.0,5.0
390000,9,2748,3.0,850.0,4.0,1850.0,1850,5.0,5.0
460000,10,2790,4.0,1150.0,5.0,1620.0,1632,5.0,5.0
379000,9,2331,3.0,1003.0,4.0,1414.0,1414,5.0,5.0
250000,8,2088,3.0,656.0,5.0,948.0,948,4.0,4.0
316000,8,2332,3.0,756.0,4.0,1148.0,1170,5.0,5.0
615000,10,2470,3.0,789.0,5.0,2535.0,2470,5.0,5.0
412500,9,2668,3.0,726.0,4.0,1572.0,1572,5.0,5.0
284000,7,2046,3.0,871.0,4.0,998.0,1006,4.0,4.0
284000,8,1575,3.0,732.0,4.0,1603.0,1575,4.0,4.0
421250,8,2649,3.0,746.0,4.0,1479.0,1515,4.0,5.0
370000,8,2690,3.0,795.0,4.0,1765.0,1804,4.0,5.0
336860,9,1866,3.0,870.0,5.0,1858.0,1866,5.0,4.0
367294,9,1702,3.0,1052.0,5.0,1702.0,1702,5.0,5.0
192000,7,1367,2.0,484.0,4.0,1367.0,1367,4.0,4.0
274000,8,1518,2.0,588.0,5.0,1518.0,1518,5.0,5.0
266000,9,1684,2.0,564.0,5.0,1684.0,1684,5.0,5.0
370967,9,1800,3.0,944.0,5.0,1800.0,1800,5.0,5.0
234250,8,1342,2.0,550.0,4.0,1342.0,1342,4.0,4.0
219500,8,1342,2.0,550.0,4.0,1342.0,1342,4.0,4.0
155000,7,1626,2.0,474.0,4.0,764.0,764,4.0,4.0
154000,7,1626,2.0,474.0,4.0,764.0,764,4.0,4.0
207000,7,1358,2.0,484.0,4.0,1358.0,1358,4.0,4.0
195000,7,1455,3.0,644.0,4.0,1415.0,1455,4.0,4.0
219990,7,1576,3.0,668.0,4.0,1393.0,1576,4.0,4.0
191000,7,1504,2.0,437.0,4.0,1346.0,1504,4.0,4.0
159895,7,1266,2.0,388.0,4.0,1266.0,1266,4.0,4.0
187687,7,1246,2.0,428.0,4.0,1146.0,1246,4.0,4.0
179000,6,1515,2.0,393.0,4.0,789.0,813,4.0,4.0
193000,6,1593,2.0,398.0,0.0,839.0,864,0.0,0.0
190000,7,1166,2.0,400.0,4.0,856.0,1166,4.0,4.0
176000,6,1456,2.0,400.0,0.0,728.0,728,4.0,4.0
188000,7,1720,2.0,400.0,4.0,840.0,840,4.0,4.0
213000,7,1986,2.0,434.0,4.0,847.0,847,4.0,4.0
217300,7,1358,2.0,484.0,4.0,1350.0,1358,4.0,4.0
186500,6,1792,2.0,451.0,0.0,936.0,962,0.0,4.0
226750,7,1892,2.0,431.0,4.0,982.0,1008,0.0,4.0
184000,7,1490,2.0,388.0,4.0,788.0,788,4.0,4.0
176000,7,1414,2.0,403.0,4.0,707.0,707,4.0,4.0
225000,7,2322,2.0,400.0,4.0,1037.0,1037,0.0,4.0
185900,7,1651,2.0,450.0,0.0,831.0,873,0.0,4.0
284500,8,2199,2.0,516.0,4.0,1173.0,1182,4.0,4.0
315000,8,2630,3.0,696.0,4.0,1470.0,1470,4.0,4.0
250000,8,2198,3.0,836.0,4.0,1145.0,1145,4.0,4.0
291000,9,2172,3.0,687.0,4.0,1519.0,1533,5.0,5.0
350000,8,2006,3.0,938.0,4.0,1982.0,2006,4.0,4.0
279500,7,2125,2.0,576.0,4.0,1064.0,1064,4.0,5.0
290000,8,2501,3.0,751.0,4.0,1242.0,1251,4.0,4.0
350000,8,2113,3.0,839.0,4.0,2109.0,2113,4.0,4.0
341000,7,2418,3.0,983.0,4.0,1311.0,1325,4.0,4.0
287500,7,2197,3.0,783.0,4.0,1080.0,1108,4.0,4.0
271000,7,2127,2.0,525.0,4.0,1223.0,1223,4.0,4.0
301500,8,1987,2.0,691.0,4.0,1986.0,1987,4.0,4.0
235128,8,1580,3.0,830.0,4.0,1580.0,1580,4.0,4.0
214000,6,1933,3.0,668.0,4.0,894.0,894,4.0,4.0
232000,8,1574,3.0,824.0,4.0,1574.0,1574,4.0,4.0
240000,7,1578,3.0,642.0,4.0,1578.0,1578,4.0,5.0
264132,9,1506,2.0,592.0,4.0,1498.0,1506,5.0,4.0
245000,8,1563,3.0,758.0,0.0,1563.0,1563,4.0,4.0
227680,7,1428,2.0,554.0,4.0,1417.0,1428,5.0,4.0
257000,8,1861,3.0,851.0,4.0,1341.0,1341,4.0,4.0
297900,8,1874,3.0,880.0,4.0,955.0,955,4.0,4.0
247000,8,1460,2.0,480.0,4.0,1460.0,1460,4.0,5.0
212700,8,1372,2.0,588.0,4.0,1363.0,1372,4.0,4.0
250580,7,1372,2.0,529.0,4.0,1372.0,1372,4.0,5.0
182000,7,1428,2.0,480.0,4.0,1428.0,1428,4.0,4.0
226700,7,1768,2.0,603.0,4.0,866.0,866,4.0,4.0
250000,8,1992,2.0,648.0,4.0,1053.0,1053,4.0,5.0
250000,7,1958,3.0,936.0,4.0,1026.0,1026,4.0,4.0
339750,8,2078,3.0,836.0,4.0,1034.0,1050,5.0,5.0
205950,7,1665,2.0,562.0,4.0,813.0,822,4.0,4.0
256000,8,1660,3.0,660.0,4.0,1660.0,1660,4.0,4.0
230348,7,1218,2.0,462.0,4.0,1218.0,1218,4.0,4.0
207500,6,1728,2.0,673.0,4.0,864.0,864,4.0,4.0
141000,7,1080,0.0,0.0,0.0,1080.0,1080,4.0,4.0
188000,6,1696,2.0,542.0,4.0,835.0,835,4.0,4.0
192500,7,1663,2.0,478.0,4.0,835.0,835,4.0,4.0
146000,6,1175,0.0,0.0,0.0,1175.0,1175,4.0,4.0
159000,5,1114,2.0,576.0,0.0,1114.0,1114,4.0,0.0
155000,6,1114,2.0,576.0,0.0,1114.0,1114,4.0,4.0
173000,6,1640,2.0,520.0,4.0,798.0,798,4.0,4.0
170000,7,1162,2.0,483.0,4.0,1162.0,1162,4.0,4.0
182000,6,1609,2.0,525.0,4.0,754.0,754,4.0,4.0
163000,6,1680,2.0,474.0,4.0,886.0,886,4.0,4.0
193500,6,1679,2.0,575.0,0.0,1408.0,1679,4.0,4.0
189000,7,1657,2.0,483.0,4.0,832.0,832,4.0,4.0
190500,6,1677,2.0,627.0,4.0,827.0,827,4.0,4.0
175000,7,1737,2.0,506.0,4.0,836.0,844,4.0,4.0
179200,6,1294,2.0,496.0,0.0,1278.0,1294,4.0,4.0
187000,6,1710,2.0,506.0,4.0,832.0,832,4.0,4.0
193000,6,1617,2.0,533.0,4.0,1604.0,1617,4.0,4.0
153900,6,1199,2.0,530.0,4.0,1199.0,1199,4.0,4.0
128000,5,984,1.0,384.0,0.0,984.0,984,0.0,0.0
144000,5,912,1.0,352.0,0.0,912.0,912,0.0,0.0
135000,5,864,1.0,420.0,0.0,864.0,864,4.0,0.0
115000,5,890,1.0,308.0,0.0,890.0,890,0.0,0.0
119916,5,864,1.0,276.0,0.0,864.0,864,0.0,4.0
142000,6,912,1.0,288.0,0.0,912.0,912,4.0,0.0
192000,6,1430,2.0,484.0,0.0,1430.0,1430,0.0,0.0
140000,5,1641,2.0,490.0,0.0,1001.0,1001,0.0,4.0
290000,6,2683,2.0,473.0,4.0,930.0,1364,4.0,4.0
372500,9,2786,2.0,636.0,4.0,1848.0,1827,4.0,4.0
196000,7,1391,2.0,530.0,4.0,1391.0,1391,4.0,4.0
171900,7,1250,2.0,625.0,4.0,625.0,625,4.0,4.0
178000,7,1245,2.0,495.0,4.0,1235.0,1245,4.0,4.0
165000,6,1200,2.0,480.0,4.0,600.0,600,4.0,4.0
146000,7,1392,2.0,540.0,4.0,689.0,703,4.0,4.0
146000,7,1392,2.0,540.0,4.0,689.0,703,4.0,4.0
179400,7,1501,2.0,440.0,0.0,744.0,757,0.0,4.0
172900,6,1549,2.0,440.0,0.0,744.0,757,0.0,4.0
300000,9,1638,2.0,495.0,4.0,1614.0,1638,5.0,4.0
285000,9,1310,2.0,545.0,4.0,1310.0,1310,4.0,5.0
290000,9,1419,2.0,588.0,4.0,1419.0,1419,5.0,5.0
305000,9,1557,2.0,484.0,4.0,1557.0,1557,5.0,4.0
328900,9,1709,2.0,506.0,4.0,1698.0,1709,4.0,5.0
160000,7,1252,2.0,462.0,4.0,600.0,624,4.0,4.0
170000,7,1404,2.0,462.0,4.0,672.0,684,4.0,4.0
223000,7,1789,2.0,546.0,0.0,858.0,872,0.0,0.0
170000,8,1586,2.0,480.0,4.0,960.0,962,4.0,4.0
200000,8,1607,2.0,480.0,4.0,960.0,962,4.0,4.0
345000,10,2393,2.0,846.0,5.0,970.0,1469,5.0,4.0
245500,8,1288,2.0,500.0,4.0,1260.0,1288,5.0,4.0
217500,8,1239,2.0,477.0,4.0,1230.0,1239,4.0,4.0
324000,8,1719,2.0,473.0,4.0,1719.0,1719,4.0,4.0
162500,6,1232,2.0,516.0,0.0,1232.0,1232,0.0,4.0
150000,9,2944,3.0,864.0,4.0,994.0,1599,4.0,4.0
290000,8,1671,2.0,550.0,5.0,1426.0,1671,5.0,4.0
205000,7,1812,2.0,469.0,4.0,952.0,952,0.0,4.0
174000,7,1682,2.0,530.0,0.0,1304.0,1682,0.0,0.0
183000,6,1427,2.0,516.0,0.0,1427.0,1427,0.0,0.0
150000,6,1740,2.0,512.0,0.0,1740.0,1740,0.0,0.0
145000,6,1258,2.0,528.0,4.0,1258.0,1258,4.0,0.0
215000,7,1620,2.0,578.0,0.0,1620.0,1620,4.0,0.0
140500,5,1625,2.0,484.0,0.0,1625.0,1625,0.0,0.0
